Title,Producto y Módulo,Palabras clave BC CSC CM,Categoría,Acceso,Soporte
"Error en bandeja de entrada: Informe de alta del día DD/MM/AAAA correspondiente al trabajador apellido, nombres , diagnostico no informado, diagnostico OMS no informado","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""informe"",""TermID"":""96eb2a25-5418-4b21-a1a7-409d260d4d69""},{""Label"":""alta"",""TermID"":""52dcfe3d-6297-4063-99b4-909565f6b323""},{""Label"":""trabajador"",""TermID"":""0506fd7d-0c92-4eed-8aff-d6fad4c0fed6""},{""Label"":""diagnóstico OMS"",""TermID"":""d4fc539f-2808-4ca5-95c9-eee5c588e14e""},{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","N/A
","Interno"
"Error en bandeja de entrada: error. no existe un siniestro activo para: TrabajadorCuil , EmpleadorCuit , FechaHoraAccidente.","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""},{""Label"":""error"",""TermID"":""bb5dfe33-5311-44ca-a2e1-77ce749592fc""},{""Label"":""trabajador"",""TermID"":""0506fd7d-0c92-4eed-8aff-d6fad4c0fed6""},{""Label"":""cuit"",""TermID"":""f3d6c678-31af-4bac-bc31-9205db97896b""},{""Label"":""empleador"",""TermID"":""85312616-9fcf-461d-b417-46a8f1b81751""},{""Label"":""fecha"",""TermID"":""7c05c658-6fbc-4ca4-82d0-6af5a0631887""},{""Label"":""DNI"",""TermID"":""34b47065-b4fe-4bf9-96de-71d4b9b31004""},{""Label"":""paciente"",""TermID"":""ac775e0d-dacc-4a92-b044-7022c932b74c""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","N/A","Interno"
"Error en bandeja de entrada: evolución del día DD/MM/AAAA correspondiente al trabajador apellido, nombres , código de zona afectada informado es incorrecto (XX) Corrija el informe y vuelva a transmitirlo.","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""trabajador"",""TermID"":""0506fd7d-0c92-4eed-8aff-d6fad4c0fed6""},{""Label"":""informe"",""TermID"":""96eb2a25-5418-4b21-a1a7-409d260d4d69""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""zonas afectadas"",""TermID"":""cea9978f-9cd5-4ce4-9560-b8f8793476cb""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","N/A","Interno"
"Error en Bandeja de Entrada: No existe Siniestro para el documento informado","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""},{""Label"":""documentación"",""TermID"":""3122ac2b-4331-4c26-b897-56aaf60f3cb3""},{""Label"":""informe"",""TermID"":""96eb2a25-5418-4b21-a1a7-409d260d4d69""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""registros"",""TermID"":""d2ccd07a-52ff-47c1-bc25-fe27e57ba238""},{""Label"":""DNI"",""TermID"":""34b47065-b4fe-4bf9-96de-71d4b9b31004""},{""Label"":""paciente"",""TermID"":""ac775e0d-dacc-4a92-b044-7022c932b74c""},{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","N/A","Interno"
"¿Qué hacer cuando no llega un formulario a la ART?","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Solución definitiva"",""TermID"":""eaa1f7aa-a161-45af-a3a0-b4e964f69cf3""}]","Conectividad","Interno"
"¿Qué hacer cuando no llego un adjunto de un formulario a la ART?","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""},{""Label"":""adjunto"",""TermID"":""b09dab79-054e-4158-a5e3-789b548802fb""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""}]","[{""Label"":""Solución definitiva"",""TermID"":""eaa1f7aa-a161-45af-a3a0-b4e964f69cf3""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Conectividad ","Interno"
"¿Qué verificaciones se deben realizar cuando no llega una novedad a la ART por Conectividad?","[{""Label"":""Conectividad"",""TermID"":""5c4cd071-bff3-40cf-bafb-92da5bb93f22""}]","[{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""turno"",""TermID"":""da799543-adb0-4bb8-b07c-d12b3e691044""}]","[{""Label"":""Solución definitiva"",""TermID"":""eaa1f7aa-a161-45af-a3a0-b4e964f69cf3""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","N/A

https://accessinformatica.atlassian.net/browse/SDCM-16483","Interno"
"¿Cómo crear un perfil que haga solo solicitudes de visita a domicilio en ML.WEB?","[{""Label"":""ML Manager WEB CM"",""TermID"":""a9589c48-d645-46e3-93d6-803db7511f0a""}]","[{""Label"":""menú"",""TermID"":""6ae21257-fb23-4e9a-8d64-889b302f47c6""},{""Label"":""asociado"",""TermID"":""5d04954e-0711-4b56-ac7d-b8a6d9c61d59""},{""Label"":""cliente"",""TermID"":""1fb3bc76-37e0-4f0e-b17a-0fea65d68b86""},{""Label"":""domicilio"",""TermID"":""aa1f0108-5aaa-4cea-a85d-989b2245e7d2""},{""Label"":""visita a domicilio"",""TermID"":""f51f62f2-2cad-4082-bbd6-9b22e8d73aa1""},{""Label"":""usuario"",""TermID"":""c84ef1d6-1557-4a9f-9f73-f0fb1cc4dd99""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","ML Web

Ejemplo:
https://accessinformatica.atlassian.net/browse/SDCM-16451","Externo"
"¿Por qué se cuelga el proceso de descarga pdf de las órdenes de pago?","[{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""fecha"",""TermID"":""7c05c658-6fbc-4ca4-82d0-6af5a0631887""},{""Label"":""orden de compra"",""TermID"":""e8c7d6da-176d-4d2a-bf92-14db7b17d8e5""},{""Label"":""PDF"",""TermID"":""eb1fd51e-a39a-403f-90be-e01a020f0bf3""},{""Label"":""lote"",""TermID"":""5c074276-e48d-4e1d-8510-b456d0b8f239""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","https://accessinformatica.atlassian.net/browse/SDCM-16385

","Externo"
"Sección de configuración de  ML1-ERP : Problema de conexión de ML1 a SQL","[{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""base de datos"",""TermID"":""914d06d5-0927-4f66-99f9-275e9525a2ad""},{""Label"":""servidor"",""TermID"":""a4a88f05-1415-46d0-aec5-f87569d78932""},{""Label"":""puerto"",""TermID"":""7e4d3b5f-f7f8-459f-a4a5-a51226da5d9c""},{""Label"":""aplicaciones"",""TermID"":""171f8a4e-cf20-4971-a63d-424a21c2142f""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Base de Datos","Interno"
"¿Cómo configurar un rol?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""},{""Label"":""ML.Net ART:Seguridad"",""TermID"":""7e3c8a5b-21bf-4320-b126-7573be011307""}]","[{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""},{""Label"":""usuario"",""TermID"":""c84ef1d6-1557-4a9f-9f73-f0fb1cc4dd99""},{""Label"":""rol"",""TermID"":""d061a9e9-f769-4d20-b6a4-a86f78af00d6""},{""Label"":""seguridad"",""TermID"":""7401cd5d-bf41-4dcd-98dd-e61bfbf9bc86""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Seguridad  > Permiso > Controles
Seguridad -> Permisos >Páginas
Seguridad -> Permisos > Bandeja de entrada","Externo"
"¿Cómo crear un usuario en ML Net ART?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""},{""Label"":""ML.Net ART:Seguridad"",""TermID"":""7e3c8a5b-21bf-4320-b126-7573be011307""}]","[{""Label"":""usuario"",""TermID"":""c84ef1d6-1557-4a9f-9f73-f0fb1cc4dd99""},{""Label"":""seguridad"",""TermID"":""7401cd5d-bf41-4dcd-98dd-e61bfbf9bc86""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Seguridad -> Usuarios","Externo"
"¿Cómo se reemplaza un usuario?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Bandeja de Entrada"",""TermID"":""c51379c7-8728-4cb8-86b5-31ec6a9bf35b""},{""Label"":""ML.Net ART:Infraestructura"",""TermID"":""7168c817-2da5-4a7b-8841-255c1d9e3e3a""},{""Label"":""ML.Net ART:Seguridad"",""TermID"":""7e3c8a5b-21bf-4320-b126-7573be011307""}]","[{""Label"":""bandeja de entrada"",""TermID"":""66c37e81-f0a2-405e-9d5c-c4da1e763121""},{""Label"":""seguridad"",""TermID"":""7401cd5d-bf41-4dcd-98dd-e61bfbf9bc86""},{""Label"":""usuario"",""TermID"":""c84ef1d6-1557-4a9f-9f73-f0fb1cc4dd99""},{""Label"":""reemplazo"",""TermID"":""269e45d2-6452-4f2e-9256-f20f6bbd8288""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Configuración -> Reemplazo Usuario","Externo"
"¿Para que sirve un organigrama?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Infraestructura"",""TermID"":""7168c817-2da5-4a7b-8841-255c1d9e3e3a""},{""Label"":""ML.Net ART:Seguridad"",""TermID"":""7e3c8a5b-21bf-4320-b126-7573be011307""},{""Label"":""ML.Net ART:Bandeja de Entrada"",""TermID"":""c51379c7-8728-4cb8-86b5-31ec6a9bf35b""}]","[{""Label"":""bandeja de entrada"",""TermID"":""66c37e81-f0a2-405e-9d5c-c4da1e763121""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""},{""Label"":""organigrama"",""TermID"":""66b5644f-c00f-44c1-ab86-eb329df9353b""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Configuración -> Configuración -> Organigrama","Externo"
"Generalidades de la bandeja de entrada","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Bandeja de Entrada"",""TermID"":""c51379c7-8728-4cb8-86b5-31ec6a9bf35b""}]","[{""Label"":""bandeja de entrada"",""TermID"":""66c37e81-f0a2-405e-9d5c-c4da1e763121""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Bandeja de Entrada","Externo"
"¿Cómo se puede consultar los establecimientos por el CUIT?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""Establecimientos"",""TermID"":""b1c687c5-5d4b-4531-9a02-b08272a3ed59""},{""Label"":""Empleadores"",""TermID"":""f930d99c-b4c9-4b83-a33c-0cc0a3d09cb7""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","1. Entidades -> Consulta de establecimientos por CUIT
2. Entidades -> Empleadores -> Establecimientos","Externo"
"¿Como se configura una notificación fehaciente?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Notificación Fehaciente"",""TermID"":""92fa2433-f2dd-4344-bc53-be8a5d9efbb7""}]","[{""Label"":""Notificacion Fehaciente"",""TermID"":""c7d16207-e78c-45fb-b8b3-329b3693b13c""},{""Label"":""configurar"",""TermID"":""147f86a8-314f-467a-bdcd-d8c8e9f46625""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Configuración -> Siniestros -> Notificaciones Fehacientes ->Tipos de Notificaciones Fehacientes","Externo"
"¿Cómo crear un empleador?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""entidades"",""TermID"":""756b0588-7a92-419c-948b-a81663a623c1""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""}]","Entidades -> Empleadores","Externo"
"¿Cómo dar de alta o baja un establecimiento a un empleador?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""Establecimientos"",""TermID"":""b1c687c5-5d4b-4531-9a02-b08272a3ed59""},{""Label"":""empleador"",""TermID"":""85312616-9fcf-461d-b417-46a8f1b81751""},{""Label"":""entidades"",""TermID"":""756b0588-7a92-419c-948b-a81663a623c1""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Entidades -> Empleadores -> Solapa Establecimiento","Externo"
"¿Cómo agregar un responsable a un empleador?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""entidades"",""TermID"":""756b0588-7a92-419c-948b-a81663a623c1""},{""Label"":""Establecimientos"",""TermID"":""b1c687c5-5d4b-4531-9a02-b08272a3ed59""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Entidades -> Empleadores -> Responsables","Externo"
"¿Cómo se hace una cotización?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Bandeja de Entrada"",""TermID"":""c51379c7-8728-4cb8-86b5-31ec6a9bf35b""},{""Label"":""ML.Net ART:Afiliaciones"",""TermID"":""855e00ba-bd96-493b-8565-8a428d20defc""}]","[{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""bandeja de entrada"",""TermID"":""66c37e81-f0a2-405e-9d5c-c4da1e763121""},{""Label"":""cotizacion"",""TermID"":""1126b3f3-9269-4b32-aff6-21281272fd2a""},{""Label"":""afiliaciones"",""TermID"":""a4aaec36-e336-4291-90e6-00abad27f21c""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Bandeja de entrada -> Cotizaciones","Externo"
"¿Cómo es el circuito de alta con continuidad de tratamiento (Especialidades 1838)?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Siniestros"",""TermID"":""ff7b17b4-eb79-4fbd-92a6-2a8478ae6313""}]","[{""Label"":""alta médica"",""TermID"":""4e431d1b-7af6-4ef2-927a-aebf13d3e7da""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Bandeja de entrada -> Siniestros -> Abrir siniestro ART
Bandeja de entrada -> Siniestros -> Altas -> Cont. tratamiento (Res. 1838)","Externo"
"¿Como generar registro de aportes de capital internos o de socios? ","[{""Label"":""ML Manager CM"",""TermID"":""21fda726-15aa-4c9d-9acb-715a4abab28d""},{""Label"":""ML Manager CM:Contabilidad"",""TermID"":""63972982-ee70-4d48-a4ec-fc9693004291""}]","[{""Label"":""comprobante"",""TermID"":""aa829f0c-7fc5-4449-b22a-eb60d3de30b3""},{""Label"":""asiento"",""TermID"":""aed8f9cd-73b3-428f-b29d-1875ad789d15""},{""Label"":""asociado"",""TermID"":""5d04954e-0711-4b56-ac7d-b8a6d9c61d59""}]","[{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","ML Manager - Administracion","Externo"
"¿Cómo es el Circuito de Cese de ILT por cumplimiento de los 2 años?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Siniestros"",""TermID"":""ff7b17b4-eb79-4fbd-92a6-2a8478ae6313""}]","[{""Label"":""alta médica"",""TermID"":""4e431d1b-7af6-4ef2-927a-aebf13d3e7da""},{""Label"":""ART"",""TermID"":""5fbd8789-7d19-497b-bc04-8a848c8a339c""},{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""}]","[{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""},{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Bandeja de entrada -> Siniestros -> Abrir siniestro ART
Bandeja de entrada -> Siniestros -> Altas -> Con
Cumplimiento del Cese","Externo"
"¿Cómo dar de alta a un prestador?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""entidades"",""TermID"":""756b0588-7a92-419c-948b-a81663a623c1""},{""Label"":""prestadores"",""TermID"":""7787fa98-e117-4e86-ba6a-94f59f0ed93d""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Entidades -> Prestadores","Externo"
"¿Porque no puedo visualizar los nuevos formularos en ML.WEB?","[{""Label"":""ML Manager WEB CM"",""TermID"":""a9589c48-d645-46e3-93d6-803db7511f0a""}]","[{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""},{""Label"":""web"",""TermID"":""74391bf9-84c0-444d-a081-0351f0e137ca""},{""Label"":""auditoría"",""TermID"":""28971981-ff38-496f-8247-7e41dbf4d64c""},{""Label"":""auditado"",""TermID"":""09f8c34c-4141-4eb8-aa97-7203e938e140""}]","[{""Label"":""Workaround"",""TermID"":""217da19e-d677-41bd-8aab-06e79363d540""}]","https://accessinformatica.atlassian.net/browse/SDCM-17181","Externo"
"¿Que hacer cuando un cliente tiene un problema con un importe menor al momento de debitar o cancelar un comprobante con una NCR o NDE?","[{""Label"":""ML Manager CM:Ventas"",""TermID"":""3ef3003f-2f40-4d6b-9976-9e3c1b3457b2""}]","[{""Label"":""nota de crédito"",""TermID"":""e9464e94-e6d2-475a-bb0a-76ee315ca0e3""},{""Label"":""nota de débito"",""TermID"":""787c762c-c552-43c1-a648-e494569d3aa1""},{""Label"":""factura"",""TermID"":""e920df5f-484a-4b04-a1b0-04a717252969""},{""Label"":""factura electrónica"",""TermID"":""53bcc46c-3b15-4562-825e-42a030afbdfe""},{""Label"":""comprobante"",""TermID"":""aa829f0c-7fc5-4449-b22a-eb60d3de30b3""}]","[{""Label"":""Workaround"",""TermID"":""217da19e-d677-41bd-8aab-06e79363d540""}]","https://accessinformatica.atlassian.net/browse/SDCM-17146","Interno"
"¿Como obtener el resumen de historia clinica?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Siniestros"",""TermID"":""ff7b17b4-eb79-4fbd-92a6-2a8478ae6313""}]","[{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""},{""Label"":""formulario"",""TermID"":""803dae6a-3383-4fa7-8e2a-17e0e74a8063""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""}]","Bandeja de entrada -> Siniestros -> Ver siniestro -> Documentacion Medica -> Generar resumen de siniestro

Configuracion -> Accidente -> Formulario -> Formulario","Externo"
"¿Cómo generar la baja de un siniestro (Archivo BA)?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:Bandeja de Entrada"",""TermID"":""c51379c7-8728-4cb8-86b5-31ec6a9bf35b""},{""Label"":""ML.Net ART:Siniestros"",""TermID"":""ff7b17b4-eb79-4fbd-92a6-2a8478ae6313""}]","[{""Label"":""siniestro"",""TermID"":""8cae29d5-a6bb-4f6e-b7ad-28a1579e822d""},{""Label"":""anular"",""TermID"":""7afa29e5-d8ad-4aaf-84f5-8b517a9656ed""},{""Label"":""Intercambio"",""TermID"":""1dc8b1d6-9592-4129-bd49-e7b692cdde61""},{""Label"":""bandeja de entrada"",""TermID"":""66c37e81-f0a2-405e-9d5c-c4da1e763121""}]","[{""Label"":""Producto"",""TermID"":""363c915b-eab0-449e-8142-0b0cf9d245da""},{""Label"":""Proceso"",""TermID"":""d87ee811-80d3-478e-a097-e0ff796a1c0f""}]","Bandeja de entrada -> Siniestros -> Menu Contextual -> Generar BA","Externo"
"¿Cómo configurar el envío de mail?","[{""Label"":""ML.Net ART"",""TermID"":""28b97c68-aeb6-4b84-897a-e0c0b08f1be7""},{""Label"":""ML.Net ART:General"",""TermID"":""3b01506c-344a-4c5f-bf52-7d930bc78234""}]","[{""Label"":""correos"",""TermID"":""5d06aae5-e011-40b2-96c2-ded0d25599a2""},{""Label"":""mail"",""TermID"":""accf15a2-ea82-4497-a5da-e2247cf33dee""}]","[{""Label"":""Ajustes de datos"",""TermID"":""a1069a9c-eabd-447e-bb4a-3fce9aa24c4c""},{""Label"":""Configuración"",""TermID"":""da1d4ced-8392-419f-9069-77232192e7c2""}]","Configuración -> General -> Plantillas de Mails
Configuración -> General -> Parámetros generales","Interno"
